A,C_KSWCK,C_SAC007,C_SAC022,C_SAC029A,C_SAC041,C_SAC062,C_SAC063,C_SAC065,C_SAC075,C_SAC083,C_SAC093,C_SAC120,C_SAC122,C_SAC148,C_SAC159,C_SAC169,C_SAC185,C_SAC193,C_SAC207,C_SAC217,C_SAC240,C_SAC247,C_SAC257,C_SAC269,C_SAC287,C_YBP002,SP_SAC083_YBP037
1928-07-31,16000.0,13648.625,14332.82,14332.82,23167.86,23053.967,23164.156,17881.203,18099.664,18505.783,8471.754,9105.702,9496.228,10510.643,10571.555,11004.692,12357.819,12403.179,12540.122,15079.971,15038.567,16228.285,16160.459,16320.747,15681.561,240.04672,0.0
1928-08-31,12015.29,10849.877,11419.932,11419.932,18845.424,18707.11,18810.74,16163.774,16320.252,16520.709,6893.742,7186.3354,7404.7896,8096.2124,8098.6636,8332.165,9481.946,9496.0205,9555.384,11356.34,11300.659,12459.036,12389.189,12353.302,11752.02,212.49324,0.0
1928-09-30,8180.7573,8824.415,9018.735,9018.735,15282.29,15096.254,15249.503,13500.567,13488.92,13296.707,7472.087,6326.204,6334.486,6374.343,6330.642,6382.0415,7442.682,7428.9985,7345.51,8296.601,8198.6875,8832.968,8757.059,8691.321,8092.631,242.67639,0.0
1928-10-31,7157.6543,7266.698,7476.187,7476.187,12493.04,12283.298,12401.022,10962.616,11016.815,11047.42,6364.707,6019.3633,6084.6167,6183.63,6170.6943,6159.811,7080.8965,7088.6304,7103.222,7883.8154,7736.871,7992.5317,7916.7485,7874.3115,7263.7983,61.63961,0.0
1928-11-30,5304.0757,9213.787,8957.396,8957.396,13781.294,13135.853,13186.974,11335.642,11272.138,11146.688,7150.039,6095.05,6508.6343,6687.3477,6683.4775,6680.7886,7206.1914,7156.442,7098.303,7710.87,7116.5103,7133.4106,7038.842,7249.2534,5567.0103,322.85153,0.0
1928-12-31,3508.7546,7886.859,7523.13,7523.13,11140.084,10536.705,10580.126,8851.676,8794.32,8671.199,5950.155,4979.3853,5539.7236,5611.8804,5615.566,5745.5913,5721.914,5690.239,5654.3896,6033.6167,5502.862,5504.117,5403.774,4922.7695,3808.4795,228.45502,0.0
1929-01-31,3250.0,9019.775,9516.217,9516.217,12218.633,11824.305,11867.066,10457.166,10450.778,10432.221,5463.4443,4886.626,4939.566,5031.119,5031.9966,5161.255,5227.9043,5229.8887,5239.962,5145.9253,4730.8027,4778.0435,4678.598,4425.748,3537.996,112.51642,0.0
1929-02-28,3250.0,14875.258,14527.104,14527.104,18055.426,17165.543,17209.445,15936.742,15913.089,15728.764,10620.883,9270.03,9478.023,9431.06,9481.795,9601.921,8894.955,8883.746,8843.021,8644.24,7873.3555,7892.6504,7768.038,6083.102,3560.2742,254.84964,0.0
1929-03-31,3260.3643,9418.393,9213.241,9213.241,11865.721,11164.353,11207.272,10214.25,10233.0205,10103.537,6052.9688,5638.9253,5871.712,5852.233,5836.4673,5879.6123,5620.3657,5607.088,5517.036,5386.815,4780.3374,4778.9434,4673.489,4908.7773,3549.7297,197.6793,0.0
1929-04-30,5211.012,6985.6567,7326.1177,7326.1177,9667.557,9457.403,9509.155,8591.581,8694.004,8690.037,6687.7007,6678.74,6678.74,6922.7734,6943.327,7015.0034,6820.9307,6842.8994,6786.953,6998.842,6707.475,6787.597,6694.9385,6531.097,5308.8604,190.06094,0.0
1929-05-31,6946.9443,4710.0244,5178.852,5178.852,7166.374,6986.754,7085.431,6139.5522,6367.0195,6535.629,3562.5889,3354.653,3627.8584,4412.2144,4408.1987,4690.7954,5676.394,5692.6665,5678.219,7855.857,7677.788,7817.6753,7740.111,7938.2197,6799.0396,199.83403,0.0
1929-06-30,7089.7686,3872.0264,4355.4697,4355.4697,8009.2964,7819.472,7957.765,6453.6177,6724.023,6950.7227,3153.1182,3471.9712,3711.431,4449.2715,4465.0884,4697.351,5855.9834,5859.5205,5911.2456,7961.3145,7886.6963,8051.6543,7984.032,7866.936,7069.8228,199.04788,0.0
1929-07-31,10890.56,4730.238,5387.513,5387.513,9893.921,9895.921,10006.109,8155.6157,8357.527,8700.347,4385.671,4950.1787,5353.3433,6365.5244,6426.0054,6886.3535,8073.023,8125.518,8322.687,10922.31,10903.835,11148.392,11087.826,11096.768,10587.141,261.44577,0.0
1929-08-31,7825.6855,3349.7922,3930.4504,3930.4504,7731.7856,7719.1875,7867.573,6385.2876,6547.2134,6758.4453,3241.7053,3549.166,3779.1692,4500.9385,4520.835,4786.0176,5809.988,5827.0747,5934.1753,7795.457,7761.5693,8117.4272,8055.377,8083.9663,7584.03,214.88779,0.0
1929-09-30,5024.517,3810.6616,4121.7656,4121.7656,8015.678,7957.8467,8109.1284,7259.587,7291.375,7200.124,4335.9023,3270.064,3280.4558,3361.8064,3361.7383,3465.6182,4437.654,4443.8926,4450.943,5437.794,5377.612,5496.11,5429.8833,5421.488,4907.652,192.00919,0.0
1929-10-31,4850.4595,3702.2068,3871.804,3871.804,5643.895,5569.5312,5682.5317,5135.537,5254.609,5306.7734,3587.2996,3275.5242,3342.3767,3499.5369,3516.8367,3642.6614,4617.8394,4638.239,4691.4727,5539.66,5490.2837,5528.671,5463.093,5327.5576,4853.2812,62.785812,0.0
1929-11-30,4565.503,3586.0894,4026.0376,4026.0376,5823.55,5699.9546,5748.219,5193.8867,5183.1025,5255.78,3504.9634,3268.3718,3465.1018,3506.7805,3520.74,3906.931,4554.233,4566.1973,4627.9365,5522.25,5310.708,5305.6616,5234.889,5233.647,4756.96,85.0206,0.0
1929-12-31,3250.0,15816.872,14154.091,14154.091,18030.686,16371.215,16412.361,15420.076,15345.052,14979.136,11718.7295,9193.036,10089.942,10230.578,10302.236,10571.865,11039.56,10879.32,10272.724,9929.643,6660.829,6645.3423,6414.6704,9853.788,3585.5967,1467.4698,0.0
1930-01-31,3250.0,18648.3,17653.059,17653.059,21696.607,20891.645,20932.082,19187.209,19152.44,18992.26,9571.705,8591.698,9002.793,9120.322,9145.581,9288.129,8931.181,8890.378,8716.488,8372.137,7158.958,7174.2456,6949.6445,6545.9087,3507.885,596.368,0.0
1930-02-28,3250.0,15165.8545,14380.007,14380.007,17884.084,17171.576,17212.799,14896.066,14835.01,14548.187,14116.936,12690.6875,12156.596,12133.061,12160.342,12213.594,10915.505,10865.943,10651.601,10189.499,8334.492,8361.654,8146.896,6869.9126,3815.3694,502.1045,0.0
1930-03-31,3250.0,24878.99,23697.611,23697.611,28737.438,27656.072,27701.193,25854.992,25910.426,25869.72,13902.764,13679.681,12876.692,12890.564,12909.269,12983.738,12075.728,12059.381,11824.09,11292.84,9420.623,9425.043,9264.032,6414.3506,3606.9124,861.6517,0.0
1930-04-30,3250.0,8317.677,8436.174,8436.174,10960.575,10733.179,10788.177,9592.287,9643.401,9470.878,5364.464,5128.4053,5128.4053,5287.429,5218.5386,5179.4697,6262.9126,6236.4062,5948.6685,5888.2725,4891.6304,5199.6245,5091.1104,5481.573,3397.588,276.35858,0.0
1930-05-31,6349.6426,7794.7554,8077.0293,8077.0293,10542.235,10357.294,10459.002,8623.931,8762.007,8864.286,4027.005,3678.3982,3907.3267,4586.2334,4568.578,4660.671,6620.741,6636.9204,6571.274,8352.53,7816.725,8226.332,8152.88,7791.3403,6379.842,221.94345,0.0
1930-06-30,10170.581,7754.828,8292.773,8292.773,13645.987,13499.434,13600.015,8292.258,8608.529,8916.75,4136.1,4760.686,5040.973,5950.305,5988.8315,6373.1523,7750.4097,7790.1777,7869.339,10132.793,10077.108,10717.028,10652.119,10864.057,10028.908,201.33568,0.0
1930-07-31,12856.96,11158.946,11789.757,11789.757,19394.207,19273.05,19383.24,15340.22,15570.564,15980.125,5718.0693,6332.7236,6714.5894,7762.4487,7822.9653,8267.858,9537.796,9586.417,9758.718,12333.269,12314.759,13019.122,12959.385,13072.304,12508.822,264.58612,0.0
1930-08-31,8360.457,6425.9683,6919.749,6919.749,12167.605,12030.65,12134.279,9586.09,9728.364,9875.526,4032.9563,4278.7676,4476.1377,5151.4116,5148.47,5359.513,6162.3203,6164.847,6221.9473,7951.4707,7904.3115,8618.322,8555.366,8658.915,8115.384,200.31297,0.0
1930-09-30,4493.512,5503.251,5625.277,5625.277,10246.738,10045.782,10199.031,8594.821,8597.723,8448.277,4774.3013,3439.278,3439.278,3451.9937,3436.6882,3473.4866,4195.1377,4189.9463,4127.7646,4965.316,4886.5957,5183.8105,5116.146,5057.5,4492.162,238.0946,0.0
1930-10-31,4499.176,4326.71,4475.7637,4475.7637,6347.4014,6134.4023,6251.0557,5378.9097,5468.523,5499.382,3805.11,3414.17,3476.123,3600.4592,3599.8718,3676.9375,4307.21,4319.4746,4353.375,5143.4263,5030.9443,5166.4326,5100.4497,5140.2773,4568.351,49.059822,0.0
1930-11-30,4209.873,5100.9277,5478.753,5478.753,7515.705,7079.8286,7130.3022,6188.1655,6176.992,6171.753,3802.6667,3470.1348,3990.0667,4002.2021,4009.2085,4229.1606,4443.4155,4446.0186,4495.0156,5286.8237,5008.432,5016.3594,4942.702,5259.4517,4461.17,98.591034,0.0
1930-12-31,4117.012,4500.0,4928.99,4928.99,7793.378,7488.8687,7531.7734,6629.2617,6627.2505,6651.8335,4244.929,3723.4768,4006.2942,4201.0283,4208.9673,4417.102,4629.5493,4639.06,4685.012,5218.937,4943.377,4937.869,4864.581,4966.003,4367.4487,82.6647,0.0
1931-01-31,3250.0,10587.26,10168.958,10168.958,12978.961,12123.961,12166.194,11138.686,11087.234,10975.557,8100.9453,7193.714,7160.7017,7280.8843,7324.209,7501.1816,7262.2344,7228.9033,7202.59,7064.1523,6291.196,6313.5107,6226.5835,5127.9565,3546.3193,343.77167,0.0
1931-02-28,3250.0,10215.672,9963.209,9963.209,12739.3,12184.946,12228.241,10814.423,10765.809,10487.698,6757.7637,5723.8354,6171.556,6110.097,6104.741,6115.3647,5970.8896,5954.913,5907.7114,5810.473,5283.983,5307.041,5217.233,4612.939,3499.5012,186.1617,0.0
1931-03-31,3371.5198,6494.7173,6452.2085,6452.2085,8649.608,8024.626,8066.518,7165.1987,7192.827,7146.727,5758.2734,5421.6763,5717.477,5755.5806,5758.4224,5832.9126,5452.7876,5459.809,5403.873,5304.741,4501.8403,4503.1274,4419.9067,4760.731,3612.1755,101.554756,0.0
1931-04-30,6149.785,7009.1274,7372.5703,7372.5703,9721.666,9518.142,9568.378,8521.032,8640.338,8698.188,5484.12,5563.704,5612.533,5842.098,5856.2725,5913.945,6484.606,6510.2104,6507.281,6849.1284,6760.723,6800.374,6731.2764,6985.6787,6119.0986,247.57869,0.0
1931-05-31,7265.3213,4770.517,5187.429,5187.429,7176.365,6983.0513,7079.7876,6269.3975,6438.9316,6612.0293,3797.0632,3319.4058,3691.481,4246.1772,4254.7935,4479.8257,5453.95,5460.393,5542.825,7646.033,7559.7544,7630.017,7570.1753,7884.983,7191.092,172.44374,0.0
1931-06-30,8604.839,3621.1467,4126.994,4126.994,7682.208,7508.7554,7645.9663,6831.0264,7071.5728,7340.948,4255.947,4548.5703,4888.0317,5487.054,5530.579,5850.066,6756.282,6783.7354,6938.2466,8930.046,8893.567,8995.345,8936.133,9153.407,8602.976,217.1169,0.0
1931-07-31,11965.762,4307.583,5068.7017,5068.7017,9420.836,9438.72,9608.311,9183.865,9376.366,9774.906,5844.1494,6517.2847,6920.2305,7771.2324,7866.5454,8343.087,9139.174,9210.31,9500.835,11782.682,11791.6875,11956.683,11902.969,12123.889,11747.764,282.84293,0.0
1931-08-31,8067.082,3203.5952,3816.9834,3816.9834,7563.412,7557.7817,7705.2554,6943.8896,7064.3257,7285.1904,3919.666,4325.291,4589.689,5157.4697,5189.5195,5477.9814,6170.619,6193.754,6360.521,7891.331,7878.519,8163.28,8107.43,8313.926,7918.796,214.55775,0.0
1931-09-30,4653.0327,3508.0542,3819.457,3819.457,7567.083,7510.412,7659.607,7122.4243,7142.675,7052.908,4280.729,3254.5325,3281.3472,3337.8972,3337.1829,3420.7305,3961.7803,3965.5227,4009.4658,4867.625,4819.6113,4890.903,4830.206,5053.0234,4610.168,181.97137,0.0
1931-10-31,4837.262,3753.9,3920.3125,3920.3125,5700.399,5618.308,5729.604,5298.7676,5396.347,5448.524,3649.7827,3404.6777,3483.8975,3604.6853,3621.191,3853.2322,4542.819,4566.0728,4668.254,5414.113,5315.997,5330.92,5270.1123,5636.7285,4968.6914,46.365467,0.0
1931-11-30,3772.635,4266.0947,4283.462,4283.462,6123.4033,5755.924,5803.158,5228.4736,5210.5845,5145.7515,3645.4104,3401.5044,3701.5217,3734.0498,3740.5388,3934.7288,3972.824,3971.727,4009.2102,4736.575,4472.453,4466.226,4393.917,5061.114,3972.4563,143.942,0.0
1931-12-31,3250.0,17426.705,13882.976,13882.976,17305.13,16091.496,16131.822,14770.334,14580.288,13764.041,13554.289,10107.064,10767.883,10914.559,10992.359,11267.901,11969.126,11791.856,11323.313,11234.88,9334.194,9322.819,9155.752,7402.1953,3475.7754,1565.7805,0.0
1932-01-31,3250.0,17042.225,16313.716,16313.716,20136.512,19687.639,19727.236,18207.977,18234.295,18256.87,7441.236,7170.122,7239.4463,7386.4795,7392.2476,7553.8486,7539.4946,7512.785,7369.2056,7188.966,6380.6953,6403.556,6269.6455,5055.4214,3496.5254,757.3715,0.0
1932-02-29,3250.0,17412.89,16439.955,16439.955,20283.56,19647.201,19686.066,14078.99,14005.523,13534.801,7483.502,6435.444,6395.7373,6338.6777,6320.2104,6311.6206,6117.565,6106.0913,5986.5024,5835.0254,5167.163,5181.367,5055.8125,4879.1343,3719.193,366.39615,0.0
1932-03-31,3250.0,9561.478,9453.271,9453.271,12145.3125,11189.326,11231.219,7530.94,7537.8833,7437.0996,7734.948,7420.0244,6834.1,6843.8057,6849.7734,7005.168,6328.347,6341.382,6277.1113,6054.583,4774.7866,4778.738,4624.3506,5360.3257,3552.3474,160.55554,0.0
1932-04-30,3250.0,6802.738,7054.7876,7054.7876,9351.506,9132.287,9182.523,7735.383,7816.052,7813.016,4773.1133,4552.291,4651.383,4784.466,4764.295,4822.6685,5397.527,5406.5156,5296.9575,5411.4546,4510.3237,4544.4517,4419.261,5294.7114,3393.6208,182.11723,0.0
1932-05-31,4831.2153,9366.086,9766.471,9766.471,12510.135,12323.5625,12397.548,9104.866,9272.753,9458.979,4093.3083,3541.685,3888.0586,4402.355,4411.1025,4540.578,5773.2236,5782.5796,5744.8003,7339.7363,6379.387,6445.485,6359.547,6599.7026,4887.8413,167.47902,0.0
1932-06-30,7457.2046,9606.855,10159.27,10159.27,16318.086,16157.275,16256.774,10076.615,10360.322,10727.01,2900.787,3410.6902,3815.6377,4516.5,4549.4287,4839.0054,5911.357,5946.199,5979.537,8080.0806,8007.342,8115.005,8054.9844,8306.263,7369.704,224.14256,0.0
1932-07-31,8379.066,3892.6326,4563.242,4563.242,8670.785,8534.994,8644.672,6411.9014,6579.961,6883.7256,2706.3455,3291.3787,3679.4124,4452.9644,4502.552,4878.002,5901.5205,5951.111,6137.9053,8322.968,8301.675,8463.396,8410.143,8684.729,8184.92,233.71356,0.0
1932-08-31,7042.38,5106.365,5539.709,5539.709,10119.765,9969.798,10072.516,6481.8623,6619.824,6833.489,2860.7878,3254.78,3518.2546,4077.626,4117.5015,4329.7944,5200.7617,5238.2637,5397.9155,6925.532,6903.6895,7188.1396,7134.432,7326.0874,6884.134,180.43428,0.0
1932-09-30,5226.324,4808.979,4804.422,4804.422,9028.672,8836.804,8985.998,7128.7344,7158.768,7086.412,4083.5747,3255.0032,3301.495,3412.9453,3433.2,3591.7998,4403.2773,4424.439,4468.8145,5410.8667,5374.3364,5451.637,5394.7715,5590.0044,5136.793,164.38823,0.0
1932-10-31,4552.081,3994.348,4074.0789,4074.0789,7944.916,7727.3394,7798.6436,4997.0737,5098.751,5151.7144,3409.201,3254.2063,3336.7231,3471.4814,3488.0254,3537.4631,4195.004,4214.6553,4271.547,5024.6445,4984.9536,5003.4727,4946.918,5042.93,4580.919,35.571934,0.0
1932-11-30,4148.582,4351.922,4770.989,4770.989,6691.2856,6404.9067,6452.141,4513.68,4519.783,4576.2812,3243.816,3283.9521,3832.3396,3888.535,3904.027,3924.0518,3995.2063,4005.5107,4077.2827,4867.651,4650.8115,4646.2095,4581.4883,4823.1523,4331.7144,63.640285,0.0
1932-12-31,3250.0,6866.284,6741.384,6741.384,10131.551,9527.648,9567.975,7479.1978,7447.156,7378.4937,4269.3296,3419.1218,3761.6897,3935.058,3942.661,4087.9802,4323.906,4289.405,4257.8203,4671.068,4276.473,4261.686,4188.6465,4675.7666,3441.9512,209.93892,0.0
1933-01-31,3250.0,10988.103,9980.1,9980.1,12758.975,11897.19,11936.789,10329.542,10280.778,10133.876,7056.9585,6238.0083,6283.5156,6420.3613,6460.996,6631.519,6649.5444,6639.116,6632.723,6538.4766,6068.575,6079.7725,5997.308,5156.792,3447.4392,416.53476,0.0
1933-02-28,3250.0,10627.673,10348.531,10348.531,13188.132,12692.933,12733.187,11321.384,11291.344,11141.889,5773.075,4932.115,5452.465,5415.5396,5414.062,5453.478,5591.028,5591.0923,5558.554,5469.7837,5067.5513,5085.7754,4992.224,4435.923,3455.6702,202.11568,0.0
1933-03-31,3250.0,7143.1226,6910.839,6910.839,9183.831,8130.262,8172.1543,7225.0415,7244.036,7132.584,9351.265,9135.898,9081.913,9180.868,9243.119,9459.777,8597.963,8634.483,8486.684,8310.244,7374.636,7382.0913,7273.308,5258.385,3500.9004,141.61162,0.0
1933-04-30,3250.0,8283.689,8612.833,8612.833,11166.352,10959.032,11009.269,6469.6885,6598.1567,6624.831,4579.7188,4477.17,4656.8325,4968.5527,4947.659,5044.646,4967.5327,4964.8926,4865.155,5245.164,4605.8794,4648.1587,4549.074,4794.649,3259.5872,241.56413,0.0
1933-05-31,5491.9087,5226.7715,5558.647,5558.647,7608.7676,7412.984,7509.72,6594.6655,6757.437,6925.6265,3761.0532,3377.3745,3737.4648,4257.3184,4265.8203,4391.8594,5259.553,5285.419,5298.4185,7109.6353,6491.209,6559.553,6488.0063,6766.25,5573.02,173.50525,0.0
1933-06-30,7320.4126,4447.385,4979.893,4979.893,8903.229,8734.125,8871.336,6336.63,6603.7954,6921.116,2962.1292,3524.0007,3920.4817,4573.344,4608.879,4923.064,5769.4688,5813.481,5880.275,7936.15,7867.4717,7975.4355,7918.2256,8197.854,7254.0225,118.130486,0.0
1933-07-31,9289.63,4788.7637,5507.4453,5507.4453,10071.888,9942.423,10052.101,7279.9644,7470.6577,7857.48,3274.647,3921.4875,4325.7905,5155.9795,5224.627,5667.534,6550.625,6612.7974,6870.1206,9127.877,9128.075,9294.23,9244.855,9547.247,9079.397,70.77022,0.0
1933-08-31,7050.176,2994.034,3577.193,3577.193,7207.5874,7056.8125,7204.2866,5669.3086,5814.3213,6041.4478,2842.822,3260.4695,3522.053,4088.8599,4130.296,4388.727,5152.0254,5189.271,5384.636,6871.631,6858.2495,7144.603,7093.674,7303.499,6898.6733,81.17173,0.0
1933-09-30,5014.351,3724.8662,3934.417,3934.417,7737.672,7540.797,7689.9917,7218.5503,7243.1187,7161.999,4197.141,3260.0,3289.8164,3369.6812,3390.59,3507.4685,4233.9272,4253.9365,4331.2886,5175.9585,5141.42,5216.4575,5161.945,5394.1743,4970.7847,172.03517,0.0
1933-10-31,4662.878,4240.3013,4203.958,4203.958,6030.796,5803.452,5914.7485,5461.0503,5554.5444,5551.036,3559.2292,3377.7815,3456.0881,3581.5635,3599.48,3617.5881,4393.46,4411.6055,4496.8525,5232.027,5152.9116,5170.4556,5115.967,5304.5293,4749.482,45.76264,0.0
1933-11-30,4227.5786,3761.1565,4056.5642,4056.5642,5859.108,5520.1514,5567.3857,5135.974,5147.912,5217.017,3321.2388,3283.4785,3545.7664,3611.0354,3624.3647,3882.3677,4110.1807,4125.8594,4215.305,5029.9795,4819.2295,4816.2344,4752.5938,4902.494,4410.912,50.453682,0.0
1933-12-31,3250.0,11230.568,10463.69,10463.69,14933.708,13696.575,13736.901,11025.623,10941.431,10633.25,9384.697,6634.865,6992.169,7146.09,7188.533,7426.7324,8012.0024,7824.139,7602.506,7647.233,6174.221,6162.559,6052.2803,5913.2554,3466.607,407.38553,0.0
1934-01-31,3250.0,13744.955,12867.2295,12867.2295,16121.968,15496.886,15536.483,14877.6875,14870.818,14746.752,8038.848,7621.701,7984.5625,8162.7256,8207.372,8394.137,8459.1455,8433.001,8326.132,8093.2446,7097.1724,7125.0347,7007.8813,6007.074,3492.5483,881.34766,0.0
1934-02-28,3250.0,14274.795,13207.126,13207.126,16517.887,15464.71,15504.965,13259.896,13175.913,12841.618,11148.716,9945.692,9639.273,9621.14,9650.781,9699.128,8815.784,8800.513,8625.82,8369.768,7355.9395,7365.625,7229.1104,5777.858,3554.6226,454.1934,0.0
1934-03-31,3250.0,10249.665,10286.361,10286.361,13115.715,12563.186,12605.077,10092.898,10119.387,10072.274,7419.945,7050.753,6906.974,6925.089,6914.941,6965.599,6577.7227,6580.767,6513.976,6365.1274,5452.0957,5459.0845,5363.596,5083.4185,3526.0266,82.99038,0.0
1934-04-30,3250.0,7901.5073,8253.902,8253.902,10748.261,10550.685,10600.922,6430.02,6546.001,6543.092,4045.967,4115.0635,4127.1255,4403.1797,4372.8447,4389.805,4707.5005,4714.8457,4652.641,4951.621,4709.105,4751.5537,4680.777,4514.8013,3292.0183,144.24553,0.0
1934-05-31,9055.143,6858.01,7293.9575,7293.9575,9630.096,9451.059,9547.795,8376.622,8561.21,8791.874,5543.214,5221.6826,5604.9146,6207.0205,6253.858,6533.3745,7486.226,7540.683,7691.5464,9780.03,9748.854,9826.342,9774.024,9604.569,8959.724,179.33362,0.0
1934-06-30,11270.688,5863.5435,6382.1914,6382.1914,10910.775,10742.26,10879.471,10030.551,10286.677,10606.64,6327.5127,6811.824,7182.3413,7839.6714,7902.8154,8268.018,9287.113,9332.712,9504.128,11574.367,11568.262,11678.361,11626.853,11645.324,11185.095,95.7917,0.0
1934-07-31,10614.763,4844.653,5506.252,5506.252,10070.117,10073.193,10242.785,8848.488,9026.123,9365.644,4758.2075,5387.3267,5779.716,6582.8594,6633.182,7041.422,8038.845,8086.027,8296.581,10533.173,10541.918,10708.728,10659.286,10788.75,10403.171,75.13219,0.0
1934-08-31,7236.5376,3417.7327,3813.6787,3813.6787,7558.5083,7549.019,7696.493,6291.995,6433.4404,6644.479,3154.1912,3549.6611,3815.7734,4376.1494,4392.715,4664.73,5418.0874,5445.5015,5595.873,7146.1665,7134.644,7422.467,7370.785,7481.776,7076.857,84.09593,0.0
1934-09-30,5104.3896,4281.2134,4352.734,4352.734,8358.412,8298.575,8447.7705,6949.588,6977.0425,6900.1484,4159.249,3262.2026,3297.669,3381.658,3386.921,3509.3545,4273.157,4293.394,4365.646,5281.212,5249.2637,5326.6084,5271.3706,5458.5225,5028.58,164.94087,0.0
1934-10-31,4633.023,3871.2397,4022.5798,4022.5798,5819.522,5738.8145,5850.1104,5201.908,5295.8687,5344.819,3604.293,3352.3027,3426.3638,3539.8403,3554.6975,3702.273,4437.5347,4456.999,4559.2036,5266.6094,5176.7866,5194.4004,5138.066,5238.585,4754.5522,36.161003,0.0
1934-11-30,3263.7852,7352.414,6976.0723,6976.0723,11087.203,10354.896,10402.131,9433.302,9375.102,9184.894,6529.662,5126.0674,5414.7793,5654.8047,5681.1504,5980.942,6512.0464,6459.1304,6376.4023,6879.802,6007.8867,6006.882,5925.3247,6284.7344,3489.3433,253.07246,0.0
1934-12-31,3264.5857,5778.977,5591.6284,5591.6284,8648.249,8277.868,8318.193,7513.98,7471.773,7347.9995,4782.2246,3946.0535,4292.3154,4480.3984,4481.3306,4802.2656,4971.0845,4961.57,4957.9233,5377.7114,4934.1924,4922.0835,4820.2417,4654.459,3471.65,131.63734,0.0
1935-01-31,3250.0,26269.154,23515.227,23515.227,28524.994,27354.957,27394.555,26209.453,26166.545,25913.115,14366.952,12866.532,13487.454,13629.34,13716.775,13953.527,14460.556,14338.891,13883.45,13285.988,11064.637,11082.634,10843.318,8239.741,3484.2637,1786.9884,0.0
1935-02-28,3250.0,13478.143,13019.258,13019.258,16299.054,15703.818,15744.072,13993.416,13936.408,13669.205,10755.562,9584.12,9625.119,9608.727,9614.476,9635.601,8656.86,8616.966,8409.872,8147.6064,6974.135,6992.9785,6805.4043,6225.8623,3576.223,294.32132,0.0
1935-03-31,3250.0,22422.738,20614.873,20614.873,25146.598,23907.156,23949.049,22081.943,22108.107,21974.83,12435.89,12319.986,10838.395,10829.338,10841.286,10917.556,11414.745,11349.766,10931.434,10366.106,8355.276,8365.075,8149.702,6237.1445,3552.209,1488.1616,0.0
1935-04-30,3250.0,30564.828,28500.617,28500.617,34332.086,33798.94,33849.18,29733.244,29787.924,29634.973,17793.582,17844.244,17943.205,18130.742,19522.34,19630.18,17539.56,17529.133,16522.248,15920.487,12709.914,12706.019,12465.512,9203.225,3686.2458,1888.3999,65.29764
1935-05-31,5184.9443,16607.004,17000.033,17000.033,20935.951,20768.432,20847.389,14281.533,14423.995,14473.232,5436.239,4994.9595,5224.1562,5974.8604,5921.548,6051.1523,7575.9033,7567.9663,7432.855,8993.914,7715.3193,7997.16,7904.341,7580.46,5150.657,280.10153,0.0
1935-06-30,7670.4966,7829.413,8511.505,8511.505,13959.126,13830.037,13930.617,8651.734,8933.928,9151.555,2899.6199,3488.137,3753.8535,4609.028,4581.1533,4726.334,6071.764,6090.127,6048.743,8200.848,8009.0054,8418.845,8353.3955,8753.102,7537.1274,259.78165,0.0
1935-07-31,8724.553,9255.997,9958.78,9958.78,16677.223,16564.078,16674.266,12142.045,12329.948,12662.382,2691.973,3293.5205,3661.7314,4530.3633,4541.183,4837.1226,5767.296,5807.082,5945.122,8406.947,8367.965,8818.867,8760.833,9071.362,8421.448,253.61539,0.0
1935-08-31,7539.5605,7766.6055,8373.686,8373.686,14325.101,14197.248,14345.635,12724.776,12885.764,13117.503,2876.859,3267.1633,3481.3225,4116.7305,4130.476,4306.639,5156.4316,5190.016,5326.2266,7125.498,7091.7925,7625.7856,7567.193,7811.983,7272.72,115.97764,0.0
1935-09-30,5136.137,5296.8037,5528.177,5528.177,10102.651,9920.862,10074.112,8346.098,8354.726,8204.724,4307.6865,3255.5532,3263.6135,3335.9402,3336.6445,3440.96,4171.36,4186.044,4207.3716,5178.857,5126.1206,5361.3555,5298.8496,5516.374,5005.138,186.13548,0.0
1935-10-31,4047.161,5968.392,6149.2344,6149.2344,11024.238,10804.191,10880.853,7894.574,7968.6675,7982.7407,3599.2424,3293.5308,3350.4229,3466.046,3469.8357,3475.509,4073.5815,4086.055,4158.6006,4872.3027,4683.849,4745.4053,4680.7812,4765.48,4198.892,36.43875,0.0
1935-11-30,3954.523,4893.7715,5310.0854,5310.0854,8821.89,8515.639,8566.112,6593.7153,6579.988,6574.8525,3442.8337,3269.6267,3665.9421,3678.0308,3681.8105,3683.77,4132.178,4138.583,4174.9014,4915.7817,4661.93,4666.419,4594.9487,4727.646,4193.624,74.82936,0.0
1935-12-31,3250.0,6150.3735,6440.1235,6440.1235,9742.895,9176.646,9219.552,7236.769,7214.57,7186.9004,4450.2783,3810.208,3876.0703,4051.0396,4058.7158,4262.404,4488.151,4483.2476,4508.5107,4961.6104,4592.82,4585.3506,4505.5513,4699.9487,3496.2507,80.73636,0.0
